#WAGON_DATA
wagonName,MUAM
wagonMeshIndex,0
primaryMaterial,BleuFoncé
secondaryMaterial,Lavande
stationId,7
stationSplineId,0

#PATH_DATA
time,posX,posY,posZ,rotX,rotY,rotZ,rotW
4.279996,10.82153,0.6180207,-91.52244,-0.0212518,0.5459513,0.01752731,0.8373639
4.299996,11.4273,0.6541908,-91.2467,-0.02080646,0.5396158,0.01766181,0.8414689
4.319996,12.0293,0.6900033,-90.96268,-0.02036685,0.5342401,0.01798355,0.8448961
4.339996,12.62676,0.7261336,-90.66958,-0.02049288,0.5257859,0.01892564,0.8501594
4.359996,13.21921,0.7634163,-90.36653,-0.021133,0.5188248,0.01998149,0.8543857
4.379996,13.80605,0.8026163,-90.05302,-0.02225059,0.5111495,0.02135514,0.8589384
4.399996,14.38649,0.8445283,-89.72818,-0.02385923,0.5027317,0.02305114,0.8638057
4.419996,14.95965,0.8899371,-89.39118,-0.02597573,0.4935453,0.02506718,0.8689706
4.439996,15.52462,0.9396772,-89.04124,-0.02860889,0.4835648,0.02740997,0.8744115
4.459996,16.08035,0.9945532,-88.67757,-0.0317688,0.4727695,0.03008094,0.8800993
4.479996,16.62575,1.05539,-88.29954,-0.03545993,0.4611487,0.03307786,0.8859968
4.499996,17.15962,1.122981,-87.9065,-0.03968284,0.4486964,0.03639619,0.8920606
4.519996,17.6797,1.198411,-87.49767,-0.04635182,0.4302466,0.04144105,0.9005677
4.539996,18.18662,1.281887,-87.07332,-0.0505216,0.4190199,0.04490921,0.9054574
4.559996,18.68374,1.371036,-86.6385,-0.05359238,0.4100347,0.04791013,0.9092326
4.579996,19.17095,1.465301,-86.19368,-0.05657142,0.4005447,0.05089927,0.9131116
4.599996,19.64749,1.564503,-85.73853,-0.05948897,0.3904869,0.05389564,0.9171021
4.619996,20.11249,1.668503,-85.27265,-0.06237095,0.3797937,0.05691592,0.9212096
4.639996,20.56497,1.777212,-84.79568,-0.06523784,0.3683901,0.05998424,0.9254376
4.659996,21.00384,1.89053,-84.30719,-0.06811019,0.3561914,0.06311985,0.9297874
4.679996,21.42784,2.008379,-83.80681,-0.07100689,0.3431074,0.06633919,0.9342562
4.699996,21.83466,2.130732,-83.29412,-0.07505786,0.3235013,0.07093386,0.9405751
4.719996,22.22258,2.257789,-82.76775,-0.07808127,0.3079058,0.07441183,0.9452832
4.739996,22.59052,2.389158,-82.22831,-0.08118182,0.2910607,0.07802954,0.9500551
4.759996,22.93645,2.524734,-81.67559,-0.08437175,0.2728395,0.08180122,0.9548553
4.779996,23.25835,2.664367,-81.10957,-0.08765992,0.2531245,0.0857406,0.9596313
4.799996,23.5368,2.797708,-80.57155,-0.08906769,0.2367251,0.09477362,0.9628323
4.819996,23.78608,2.928138,-80.04764,-0.09013456,0.2224678,0.1046599,0.9651063
4.839996,24.00897,3.054996,-79.54049,-0.0913381,0.2093206,0.1140897,0.9668639
4.859996,24.20804,3.177822,-79.05196,-0.09267539,0.1970529,0.1231211,0.968206
4.879996,24.38596,3.296475,-78.58245,-0.0941478,0.1854651,0.1318102,0.9692085
4.899996,24.5449,3.410637,-78.13297,-0.09575662,0.1744165,0.1401917,0.9699258
4.919996,24.68348,3.5203,-77.70415,-0.0966683,0.1687072,0.1445558,0.9702045
4.939996,24.80603,3.624916,-77.29733,-0.0984575,0.1584315,0.1524077,0.9705552
4.959996,24.91495,3.724198,-76.91302,-0.1003817,0.1484469,0.1600052,0.9707139
4.979996,25.0099,3.818333,-76.55083,-0.1013679,0.1436624,0.1636376,0.9707258
4.999996,25.08935,3.905098,-76.21918,-0.1034303,0.1342597,0.1707188,0.9706347
5.019996,25.16072,3.985882,-75.91116,-0.1043905,0.1301223,0.1737984,0.9705487
5.039996,25.21805,4.061033,-75.62737,-0.1065818,0.1211347,0.180443,0.9702613
5.059996,25.27015,4.129807,-75.36774,-0.1074969,0.1175533,0.1830483,0.9701129
5.079996,25.31129,4.193038,-75.13123,-0.1097933,0.1089239,0.1892695,0.9696691
5.099996,25.34709,4.249911,-74.9189,-0.1106306,0.1058926,0.1914291,0.9694857
5.119996,25.37799,4.300396,-74.7307,-0.1129993,0.09761371,0.1972184,0.9689208
5.139996,25.40004,4.344603,-74.56766,-0.1137088,0.09520577,0.1988931,0.9687352
5.159996,25.41857,4.381736,-74.43066,-0.1143193,0.09315871,0.2003111,0.9685701
5.179996,25.43339,4.411469,-74.32099,-0.1148188,0.09150405,0.2014289,0.968437
5.199996,25.4446,4.43393,-74.23813,-0.1152002,0.09025049,0.2022758,0.9683328
5.219995,25.45229,4.449348,-74.18126,-0.1154645,0.0893866,0.2028584,0.9682596
5.239995,25.45619,4.460017,-74.14245,-0.117489,0.08288404,0.2072238,0.9676698
5.259995,25.45741,4.463355,-74.13032,-0.1175491,0.08269419,0.2073505,0.9676516
5.279995,25.45739,4.463335,-74.13038,-0.1175487,0.0826958,0.2073498,0.9676517
5.299995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.319995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.339995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.359995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.379995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.399995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.419995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.439995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.459995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.479995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.499995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.519995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.539995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.559995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.579995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.599995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.619995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.639995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.659995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.679995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.699995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.719995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.739995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.759995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.779995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.799995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.819995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.839995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.859995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.879995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.899995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.919995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.939995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.959995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.979995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
5.999995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
6.019995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
6.039995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
6.059995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
6.079995,25.45739,4.463315,-74.13044,-0.1175486,0.08269561,0.2073493,0.9676518
